,dateSold,propertyType,lotAreaValue,address,imgSrc,price,bedrooms,longitude,latitude,listingStatus,zpid,listingSubType,contingentListingType,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,hasImage,newConstructionType,unit,Unnamed: 0
800,,SINGLE_FAMILY,1.03,"2404 E Long Shadow Pl, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/72e0acb7fc21e46de7042d1f78403ea9-p_e.jpg,1545000,4.0,-110.93691,32.339584,FOR_SALE,8609239,{'is_FSBA': True},,-1,3,3889.0,USA,USD,acres,True,,,37.0
801,,SINGLE_FAMILY,0.83298898071625,"6541 N Swan Rd, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/a8f3c2ce977c1fc35fc27bd868c4d82b-p_e.jpg,699000,4.0,-110.89362,32.326077,FOR_SALE,8444961,{'is_FSBA': True},,-1,2,2289.0,USA,USD,acres,True,,,38.0
802,,SINGLE_FAMILY,8276.4,"3710 E Calle Cortez, Tucson, AZ 85716",https://photos.zillowstatic.com/fp/a8dc6539bf32c748d67ecf765203ef4d-p_e.jpg,525000,3.0,-110.91245,32.224033,FOR_SALE,8503104,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1833.0,USA,USD,sqft,True,,,39.0
803,,SINGLE_FAMILY,3485.0,"891 E Emma Maria St, Tucson, AZ 85706",https://photos.zillowstatic.com/fp/36c446064c64ddc0cafcb9e614ee25c7-p_e.jpg,280000,4.0,-110.957726,32.15746,FOR_SALE,97396910,{'is_FSBA': True},,-1,3,1396.0,USA,USD,sqft,True,,,40.0
804,,SINGLE_FAMILY,0.98,"2031 N Powder Horn Dr, Tucson, AZ 85749",https://photos.zillowstatic.com/fp/3b684751b0ef196030f4b8cd82c2c782-p_e.jpg,700000,3.0,-110.78085,32.24707,FOR_SALE,8523387,{'is_FSBA': True},,-1,3,2698.0,USA,USD,acres,True,,,41.0
805,,SINGLE_FAMILY,0.64,"9001 E Snyder Rd, Tucson, AZ 85749",https://photos.zillowstatic.com/fp/57fb660509bc9841503f2b3f51aa9c3a-p_e.jpg,499990,3.0,-110.80037,32.29529,FOR_SALE,8464141,{'is_FSBA': True},,-1,2,2244.0,USA,USD,acres,True,,,42.0
806,,SINGLE_FAMILY,9147.6,"891 N Promontory Dr, Tucson, AZ 85748",https://photos.zillowstatic.com/fp/4e44309556a55f4f216745efe8c943d9-p_e.jpg,349900,2.0,-110.76041,32.23249,FOR_SALE,8536819,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1697.0,USA,USD,sqft,True,,,43.0
807,,SINGLE_FAMILY,6723.0,"5112 S Santa Rita Pl, Tucson, AZ 85706",https://photos.zillowstatic.com/fp/bb4038f9b1786bfb84864ed06a8f196f-p_e.jpg,245000,3.0,-110.95346,32.15929,FOR_SALE,8576497,{'is_FSBA': True},,-1,2,1148.0,USA,USD,sqft,True,,,44.0
808,,SINGLE_FAMILY,0.51,"1160 S Riparian Ave, Tucson, AZ 85748",https://photos.zillowstatic.com/fp/88d1e8d23fcf2823b282096b52477ddc-p_e.jpg,489900,3.0,-110.76264,32.20667,FOR_SALE,8537100,{'is_FSBA': True},,-1,3,2368.0,USA,USD,acres,True,,,45.0
809,,SINGLE_FAMILY,1.28,"7501 S Placita De Pina, Tucson, AZ 85747",https://photos.zillowstatic.com/fp/4170089f54e256a9925c6cae4378e2d0-p_e.jpg,599000,3.0,-110.728966,32.11573,FOR_SALE,8587767,{'is_FSBA': True},,-1,3,2443.0,USA,USD,acres,True,,,46.0
810,,SINGLE_FAMILY,0.27,"8214 N Sombrero Point Dr, Tucson, AZ 85743",https://photos.zillowstatic.com/fp/ff8c988a54eab0a43201a2199ca1beda-p_e.jpg,485000,4.0,-111.13037,32.355976,FOR_SALE,61771400,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1917.0,USA,USD,acres,True,,,47.0
811,,SINGLE_FAMILY,6665.0,"9590 E Corte Torre Del Sol, Tucson, AZ 85748",https://photos.zillowstatic.com/fp/23854834a0fc71e3be43cb00b98ed9b6-p_e.jpg,460000,3.0,-110.78788,32.231976,FOR_SALE,59827703,{'is_FSBA': True},,-1,2,2040.0,USA,USD,sqft,True,,,48.0
812,,SINGLE_FAMILY,4922.0,"1030 N Independence Ave, Tucson, AZ 85748",https://photos.zillowstatic.com/fp/e045b8b4393ad1e775ad8e0c07fff0f3-p_e.jpg,300000,3.0,-110.77818,32.234337,FOR_SALE,8535609,{'is_FSBA': True},,-1,2,1098.0,USA,USD,sqft,True,,,49.0
813,,SINGLE_FAMILY,10506.0,"4730 S Green Olive Dr, Tucson, AZ 85730",https://photos.zillowstatic.com/fp/9194d44d54738ecd5ce52676819ebd38-p_e.jpg,319900,4.0,-110.838356,32.165234,FOR_SALE,8559130,{'is_FSBA': True},,-1,2,1772.0,USA,USD,sqft,True,,,50.0
814,,SINGLE_FAMILY,0.72800734618916,"5521 E Rio Verde Vista Dr, Tucson, AZ 85750",https://photos.zillowstatic.com/fp/91a2441f175ecb1c1420dd4958863fba-p_e.jpg,950000,4.0,-110.87394,32.27937,FOR_SALE,8450024,{'is_FSBA': True},,-1,3,3229.0,USA,USD,acres,True,,,51.0
815,,SINGLE_FAMILY,7840.8,"6901 E Paseo, Tucson, AZ 85710",https://photos.zillowstatic.com/fp/fad2a56f92221c4d1a5c6c72ab5a348c-p_e.jpg,350000,4.0,-110.844955,32.22427,FOR_SALE,8529278,{'is_FSBA': True},,-1,2,1650.0,USA,USD,sqft,True,,,52.0
816,,SINGLE_FAMILY,8276.4,"649 W Calle Rita, Tucson, AZ 85756",https://photos.zillowstatic.com/fp/24d9533d668413d5bce5663e639adfca-p_e.jpg,169000,3.0,-110.979294,32.128613,FOR_SALE,8570490,{'is_FSBA': True},,-1,2,1801.0,USA,USD,sqft,True,,,53.0
817,,SINGLE_FAMILY,0.0,"6526 E Calle Castor, Tucson, AZ 85710",https://photos.zillowstatic.com/fp/eb4b89a3e947ffb77ee00664d8d4d4e6-p_e.jpg,280000,3.0,-110.85183,32.200226,FOR_SALE,8543234,{'is_FSBA': True},,-1,2,1506.0,USA,USD,sqft,True,,,54.0
818,,SINGLE_FAMILY,7492.0,"774 N Sunstream Ln, Tucson, AZ 85748",https://photos.zillowstatic.com/fp/8160ce263b875ffb9e8ecc97e679837c-p_e.jpg,449000,4.0,-110.77164,32.230312,FOR_SALE,8536699,"{'is_FSBA': True, 'is_openHouse': True}",,-1,3,2104.0,USA,USD,sqft,True,,,55.0
819,,SINGLE_FAMILY,5662.8,"6952 W Sauceda Dr, Tucson, AZ 85743",https://photos.zillowstatic.com/fp/286c8558e83c7facf88a0e75b301a88a-p_e.jpg,419900,5.0,-111.1134,32.362446,FOR_SALE,8640679,{'is_FSBA': True},,-1,2,1873.0,USA,USD,sqft,True,,,56.0
820,,SINGLE_FAMILY,1.023,"1201 W Newton Dr, Tucson, AZ 85704",https://photos.zillowstatic.com/fp/88db9fef792d825f4014737d65904c0d-p_e.jpg,489900,3.0,-110.991135,32.37087,FOR_SALE,8627889,{'is_FSBA': True},,-1,2,1800.0,USA,USD,acres,True,,,57.0
821,,SINGLE_FAMILY,9147.6,"3360 W Westfal Dr, Tucson, AZ 85741",https://photos.zillowstatic.com/fp/d0b855cb74b762f475be73302127615c-p_e.jpg,409000,3.0,-111.03937,32.35091,FOR_SALE,8635613,{'is_FSBA': True},,-1,2,1625.0,USA,USD,sqft,True,,,58.0
822,,SINGLE_FAMILY,8886.0,"6765 E Nelson Dr, Tucson, AZ 85730",https://photos.zillowstatic.com/fp/d037f7aa6c18a140310d2118d56289c6-p_e.jpg,225000,4.0,-110.847275,32.188667,FOR_SALE,8553419,{'is_FSBA': True},,-1,2,2131.0,USA,USD,sqft,True,,,59.0
823,,SINGLE_FAMILY,10454.4,"10269 E Buffaloberry Loop, Tucson, AZ 85748",https://photos.zillowstatic.com/fp/e709aa7066768006426af4897dce0eb0-p_e.jpg,465000,5.0,-110.77332,32.20904,FOR_SALE,55208370,{'is_FSBA': True},,-1,3,2796.0,USA,USD,sqft,True,,,60.0
824,,SINGLE_FAMILY,0.27685950413223,"7327 N Iron Bell Pl, Tucson, AZ 85741",https://photos.zillowstatic.com/fp/ea9d5b4ab84b548a693174a9cd2eef05-p_e.jpg,324000,4.0,-111.05103,32.339542,FOR_SALE,8634243,{'is_FSBA': True},,-1,2,1942.0,USA,USD,acres,True,,,61.0
825,,SINGLE_FAMILY,0.26,"4757 E 2nd St, Tucson, AZ 85711",https://photos.zillowstatic.com/fp/5dbb048f89f3c5c82c8f204fc9c5afb7-p_e.jpg,293000,3.0,-110.890785,32.2343,FOR_SALE,8508774,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1440.0,USA,USD,acres,True,,,62.0
826,,SINGLE_FAMILY,0.53,"6021 N La Canada Dr, Tucson, AZ 85704",https://photos.zillowstatic.com/fp/443efc2b87ec695c6a26503134fa3672-p_e.jpg,660000,6.0,-110.99579,32.316605,FOR_SALE,8427244,"{'is_FSBA': True, 'is_openHouse': True}",,-1,4,2782.0,USA,USD,acres,True,,,63.0
827,,SINGLE_FAMILY,1.1,"5036 N Calle Bosque, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/f77a3c305791dbc6b529341317024f6e-p_e.jpg,899900,4.0,-110.88105,32.29831,FOR_SALE,8447854,{'is_FSBA': True},,-1,3,3500.0,USA,USD,acres,True,,,64.0
828,,SINGLE_FAMILY,7405.2,"732 E 38th St, Tucson, AZ 85713",https://photos.zillowstatic.com/fp/b6d726adab926a6f1ca35c0e56cd339d-p_e.jpg,245000,2.0,-110.95968,32.190056,FOR_SALE,8514373,{'is_FSBA': True},,-1,1,1008.0,USA,USD,sqft,True,,,65.0
829,,SINGLE_FAMILY,8930.0,"1722 S Camino Seco, Tucson, AZ 85710",https://photos.zillowstatic.com/fp/34be755e1cb2c6bc4a49c14ed4cc99d1-p_e.jpg,350000,3.0,-110.80966,32.20081,FOR_SALE,8546189,{'is_FSBA': True},,-1,3,2070.0,USA,USD,sqft,True,,,66.0
830,,SINGLE_FAMILY,4048.0,"5440 S Monrovia Ave, Tucson, AZ 85706",https://photos.zillowstatic.com/fp/08bb5debb939405c1cc2b6dda7eeeae4-p_e.jpg,299000,3.0,-110.94823,32.153393,FOR_SALE,61769910,{'is_FSBA': True},,-1,2,1634.0,USA,USD,sqft,True,,,67.0
831,,SINGLE_FAMILY,0.30009182736455,"602 E Roger Rd, Tucson, AZ 85705",https://photos.zillowstatic.com/fp/6f18be77c0cf10cea6ea5f8910583b16-p_e.jpg,218900,5.0,-110.96211,32.27904,FOR_SALE,2069132969,{'is_FSBA': True},,-1,2,1450.0,USA,USD,acres,True,,,68.0
832,,SINGLE_FAMILY,7840.8,"5942 E 22nd St, Tucson, AZ 85711",https://photos.zillowstatic.com/fp/0e986a0f04b42773432bf9201e2ee134-p_e.jpg,289900,3.0,-110.86534,32.206608,FOR_SALE,8519769,{'is_FSBA': True},,-1,2,1582.0,USA,USD,sqft,True,,,69.0
833,,SINGLE_FAMILY,0.36733126721763,"7521 E Calle Cabo, Tucson, AZ 85750",https://photos.zillowstatic.com/fp/b637f27e44d1ca1b2e7e2eff99e0cb77-p_e.jpg,599000,6.0,-110.83079,32.267033,FOR_SALE,8470636,{'is_FSBA': True},,-1,4,3311.0,USA,USD,acres,True,,,70.0
834,,SINGLE_FAMILY,7057.0,"234 E Navajo Rd, Tucson, AZ 85705",https://photos.zillowstatic.com/fp/b0ac44b3cb3949fc91f1d534e52bc87f-p_e.jpg,275000,3.0,-110.96832,32.26634,FOR_SALE,8436426,{'is_FSBA': True},,-1,1,994.0,USA,USD,sqft,True,,,71.0
835,,SINGLE_FAMILY,6534.0,"2535 N Winstel Blvd, Tucson, AZ 85716",https://photos.zillowstatic.com/fp/6b2249c626d37d0957636d9d2d069487-p_e.jpg,265000,2.0,-110.91224,32.252995,FOR_SALE,239026591,{'is_FSBA': True},,-1,2,1062.0,USA,USD,sqft,True,,,72.0
836,,SINGLE_FAMILY,1.22,"171 E Yvon Dr, Tucson, AZ 85704",https://photos.zillowstatic.com/fp/1f06fe1da838245c30e2bc49caaac624-p_e.jpg,775000,3.0,-110.97016,32.30384,FOR_SALE,8433676,{'is_FSBA': True},,-1,2,2239.0,USA,USD,acres,True,,,73.0
837,,SINGLE_FAMILY,,"72015 Plan, Crescent Manor - Active 55+ Senior Community",https://photos.zillowstatic.com/fp/6bb6430d3203b9f9cb1ef3358794b692-p_e.jpg,49100,3.0,-110.99212,32.2752,FOR_SALE,2062315921,{'is_newHome': True},,-1,2,700.0,USA,USD,,True,BUILDER_PLAN,# 7Z7H5Z,74.0
838,,SINGLE_FAMILY,8276.4,"2602 S Bonanza Ave, Tucson, AZ 85730",https://photos.zillowstatic.com/fp/56b24a951abddf6173cea65acd756e60-p_e.jpg,380000,3.0,-110.78155,32.191463,FOR_SALE,8549634,{'is_FSBA': True},,-1,2,1756.0,USA,USD,sqft,True,,,75.0
839,,SINGLE_FAMILY,6720.0,"3622 W Trevor Dr, Tucson, AZ 85741",https://photos.zillowstatic.com/fp/4fb37ca320efdf75a33fba09a3a952e6-p_e.jpg,359900,3.0,-111.04252,32.31839,FOR_SALE,8425691,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1727.0,USA,USD,sqft,True,,,76.0
840,,SINGLE_FAMILY,8712.0,"7205 W Dupont Way, Tucson, AZ 85757",https://photos.zillowstatic.com/fp/1876f1e1921e9577de66fbfd4c8b7f59-p_e.jpg,389990,5.0,-111.1191,32.112904,FOR_SALE,97369123,{'is_FSBA': True},,-1,3,2903.0,USA,USD,sqft,True,,,77.0
841,,SINGLE_FAMILY,8059.0,"7580 N Thornwood Rd, Tucson, AZ 85741",https://photos.zillowstatic.com/fp/ee067599564ab40d2f52447a23f8bf69-p_e.jpg,497500,4.0,-111.04283,32.344254,FOR_SALE,8634751,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,2021.0,USA,USD,sqft,True,,,78.0
842,,SINGLE_FAMILY,10237.0,"1980 S Westmont Dr, Tucson, AZ 85713",https://photos.zillowstatic.com/fp/896401072e2393a31d0562849d366bfa-p_e.jpg,295000,3.0,-111.02284,32.198788,FOR_SALE,8485632,{'is_FSBA': True},,-1,2,1393.0,USA,USD,sqft,True,,,79.0
843,,SINGLE_FAMILY,1.0,"1340 W Emerine Dr, Tucson, AZ 85704",https://photos.zillowstatic.com/fp/2bf1db7e073f1412bb7a8425931a1a1c-p_e.jpg,520000,4.0,-110.99519,32.356007,FOR_SALE,8629573,{'is_FSBA': True},,-1,2,1999.0,USA,USD,acres,True,,,80.0
844,,SINGLE_FAMILY,1.0,"25 N Monument Estates Pl, Tucson, AZ 85748",https://photos.zillowstatic.com/fp/a0b2d5b94f8760fcb87cfb9473a80ddf-p_e.jpg,630000,3.0,-110.75716,32.22129,FOR_SALE,55208251,{'is_FSBA': True},,-1,2,2364.0,USA,USD,acres,True,,,81.0
845,,SINGLE_FAMILY,0.29,"8841 E Appomattox St, Tucson, AZ 85710",https://photos.zillowstatic.com/fp/7fbfbe8aaf51a329cc940c37dd43bf56-p_e.jpg,355000,3.0,-110.803314,32.223194,FOR_SALE,8530978,{'is_FSBA': True},,-1,2,1632.0,USA,USD,acres,True,,,82.0
846,,SINGLE_FAMILY,5227.2,"9019 N Palm Brook Dr, Tucson, AZ 85743",https://photos.zillowstatic.com/fp/a04986996522a7de83c8c86693be2162-p_e.jpg,395000,4.0,-111.12256,32.370426,FOR_SALE,8639798,{'is_FSBA': True},,-1,2,1816.0,USA,USD,sqft,True,,,83.0
847,,SINGLE_FAMILY,4966.0,"6662 S Cut Bow Dr, Tucson, AZ 85757",https://photos.zillowstatic.com/fp/fbe26ba7110993c3a7148dbfc940842b-p_e.jpg,275000,3.0,-111.130585,32.13044,FOR_SALE,97429146,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1136.0,USA,USD,sqft,True,,,84.0
848,,SINGLE_FAMILY,6151.0,"8357 S Camino Bengala, Tucson, AZ 85747",https://photos.zillowstatic.com/fp/259d0d66e40d5736a13312facdf7a473-p_e.jpg,300000,2.0,-110.773224,32.099937,FOR_SALE,8581685,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1442.0,USA,USD,sqft,True,,,85.0
849,,SINGLE_FAMILY,6969.6,"4416 E 3rd St, Tucson, AZ 85711",https://photos.zillowstatic.com/fp/a4be92512513015d42c696369ffb56e1-p_e.jpg,247000,3.0,-110.89857,32.232273,FOR_SALE,8504554,{'is_FSBA': True},,-1,1,1068.0,USA,USD,sqft,True,,,86.0
850,,SINGLE_FAMILY,0.29,"5726 E Burns St, Tucson, AZ 85711",https://photos.zillowstatic.com/fp/0bc14e0984b11093f18ddb0c11a1c7ec-p_e.jpg,525000,4.0,-110.869446,32.22408,FOR_SALE,8509814,"{'is_FSBA': True, 'is_openHouse': True}",,-1,3,2566.0,USA,USD,acres,True,,,87.0
851,,SINGLE_FAMILY,5227.2,"9537 N Albatross Dr, Tucson, AZ 85742",https://photos.zillowstatic.com/fp/b58f8215e04bf7c511f610cec63f8fd9-p_e.jpg,349000,3.0,-111.075356,32.379852,FOR_SALE,8610772,{'is_FSBA': True},,-1,3,1724.0,USA,USD,sqft,True,,,88.0
852,,SINGLE_FAMILY,7405.2,"4732 S Prudence Rd, Tucson, AZ 85730",https://photos.zillowstatic.com/fp/8e296731852dff581c74d2cc4ab87df6-p_e.jpg,324900,4.0,-110.83095,32.165936,FOR_SALE,8559315,{'is_FSBA': True},,-1,2,2150.0,USA,USD,sqft,True,,,89.0
853,,SINGLE_FAMILY,1.16,"200 E Yvon Dr, Tucson, AZ 85704",https://photos.zillowstatic.com/fp/1cc1065ccbf3b87bc536266f8818e9d9-p_e.jpg,599000,3.0,-110.97032,32.30264,FOR_SALE,8433682,{'is_FSBA': True},,-1,3,2730.0,USA,USD,acres,True,,,90.0
854,,SINGLE_FAMILY,6098.4,"2831 W Darley Woods Dr, Tucson, AZ 85742",https://photos.zillowstatic.com/fp/b030235bdb87a4698232339fbf0d9281-p_e.jpg,374900,4.0,-111.02832,32.38246,FOR_SALE,8624502,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1723.0,USA,USD,sqft,True,,,91.0
855,,SINGLE_FAMILY,5662.8,"7721 E Purple Desert Pass, Tucson, AZ 85715",https://photos.zillowstatic.com/fp/adf0e34a9893c39552e03232fc96cb7e-p_e.jpg,549000,5.0,-110.82756,32.254025,FOR_SALE,2062377434,{'is_FSBA': True},,-1,3,2722.0,USA,USD,sqft,True,,,92.0
856,,SINGLE_FAMILY,7405.2,"361 W Aviation Dr, Tucson, AZ 85714",https://photos.zillowstatic.com/fp/f8c76fabcfb64233aee4eb37e641c3d0-p_e.jpg,229000,2.0,-110.97437,32.171963,FOR_SALE,8491671,{'is_FSBA': True},,-1,1,896.0,USA,USD,sqft,True,,,93.0
857,,SINGLE_FAMILY,0.56320018365473,"3030 W Calle Gardenias, Tucson, AZ 85745",https://photos.zillowstatic.com/fp/dec416c9f62d81ea28117954746cf451-p_e.jpg,585000,5.0,-111.03231,32.23995,FOR_SALE,8479128,{'is_FSBA': True},,-1,3,3000.0,USA,USD,acres,True,,,94.0
858,,SINGLE_FAMILY,7840.8,"1828 E Adelaide Dr, Tucson, AZ 85719",https://photos.zillowstatic.com/fp/7fd5cec948a67617dc9e6bbe87bdd683-p_e.jpg,319900,2.0,-110.944855,32.259132,FOR_SALE,8461048,{'is_FSBA': True},,-1,1,908.0,USA,USD,sqft,True,,,95.0
859,,SINGLE_FAMILY,6098.4,"7645 W Wildflower Crest Way, Tucson, AZ 85743",https://photos.zillowstatic.com/fp/501e5cfcacb958bc078da5f43c6bd576-p_e.jpg,359900,3.0,-111.12809,32.37558,FOR_SALE,59832258,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1619.0,USA,USD,sqft,True,,,96.0
860,,SINGLE_FAMILY,8886.0,"5907 E Lester Dr, Tucson, AZ 85712",https://photos.zillowstatic.com/fp/e7fc6afa65ea5b1cda79cf58c0e7545b-p_e.jpg,239900,3.0,-110.866066,32.244766,FOR_SALE,8492898,{'is_FSBA': True},,-1,2,1027.0,USA,USD,sqft,True,,,97.0
861,,SINGLE_FAMILY,3500.0,"3047 N Dales Crossing Dr, Tucson, AZ 85745",https://photos.zillowstatic.com/fp/28212469ea2c8cf4d71a0b10e472d17a-p_e.jpg,349900,2.0,-111.01833,32.262905,FOR_SALE,97434168,{'is_FSBA': True},,-1,2,1241.0,USA,USD,sqft,True,,,98.0
862,,SINGLE_FAMILY,3.89,"5101 N Blue Bonnet Rd, Tucson, AZ 85745",https://photos.zillowstatic.com/fp/875d875877f64b25950f501c6eb205f8-p_e.jpg,825000,6.0,-111.080574,32.299774,FOR_SALE,8600969,{'is_FSBA': True},,-1,5,4060.0,USA,USD,acres,True,,,99.0
863,,SINGLE_FAMILY,5663.0,"2217 W Catalina View Dr, Tucson, AZ 85742",https://photos.zillowstatic.com/fp/a11d40721dc51df1b83e9a6ad46ac59b-p_e.jpg,424900,3.0,-111.0154,32.369713,FOR_SALE,8627336,{'is_FSBA': True},,-1,2,1524.0,USA,USD,sqft,True,,,100.0
864,,SINGLE_FAMILY,1.062,"5025 N Avenida Largo, Tucson, AZ 85745",https://photos.zillowstatic.com/fp/0e4d56563e8363bed11529eaa4490862-p_e.jpg,475000,3.0,-111.079506,32.29874,FOR_SALE,8600740,{'is_FSBA': True},,-1,2,2445.0,USA,USD,acres,True,,,101.0
865,,SINGLE_FAMILY,0.29,"5526 W Utah St, Tucson, AZ 85757",https://photos.zillowstatic.com/fp/f5871b8ab549441e0d521e21b07a7ae3-p_e.jpg,315000,3.0,-111.08338,32.157272,FOR_SALE,8591764,{'is_FSBA': True},,-1,2,1700.0,USA,USD,acres,True,,,102.0
866,,SINGLE_FAMILY,5532.0,"3745 E 27th Pl, Tucson, AZ 85713",https://photos.zillowstatic.com/fp/042904ab153132a5c63c58b29bc0e657-p_e.jpg,225000,2.0,-110.91234,32.202457,FOR_SALE,8515741,{'is_FSBA': True},,-1,2,803.0,USA,USD,sqft,True,,,103.0
867,,SINGLE_FAMILY,1000.0,"307 S 6th Ave, Tucson, AZ 85701",https://photos.zillowstatic.com/fp/b7b98cfa3fd1909447f545b7a1edc05a-p_e.jpg,329000,1.0,-110.96838,32.218163,FOR_SALE,8484856,{'is_FSBA': True},,-1,2,826.0,USA,USD,sqft,True,,,104.0
868,,SINGLE_FAMILY,1.03,"11731 E Sneller Vista Dr, Tucson, AZ 85749",https://photos.zillowstatic.com/fp/3a178803036b706ffeeb5663877d56a1-p_e.jpg,500000,4.0,-110.74066,32.290047,FOR_SALE,8584617,{'is_FSBA': True},,-1,3,2608.0,USA,USD,acres,True,,,105.0
869,,SINGLE_FAMILY,7187.0,"3644 E Frankfort Stra, Tucson, AZ 85706",https://photos.zillowstatic.com/fp/657b1326ce08d681cebcf19378764b3b-p_e.jpg,230000,4.0,-110.914154,32.15338,FOR_SALE,2075021028,{'is_FSBA': True},,-1,2,1181.0,USA,USD,sqft,True,,,106.0
870,,SINGLE_FAMILY,5793.0,"1221 N Tucson Blvd, Tucson, AZ 85716",https://photos.zillowstatic.com/fp/7e8f43803b6d28d5da423011ac5daddb-p_e.jpg,499999,3.0,-110.93559,32.237816,FOR_SALE,8499068,{'is_FSBA': True},,-1,3,1538.0,USA,USD,sqft,True,,,107.0
871,,SINGLE_FAMILY,8712.0,"8257 E 20th St, Tucson, AZ 85710",https://photos.zillowstatic.com/fp/47c4c7f88b912e2826d1da58f9faa72b-p_e.jpg,320000,3.0,-110.815636,32.20924,FOR_SALE,8539802,{'is_FSBA': True},,-1,2,1619.0,USA,USD,sqft,True,,,108.0
872,,SINGLE_FAMILY,0.94106978879706,"4224 N Harrison Rd, Tucson, AZ 85749",https://photos.zillowstatic.com/fp/da2ac93d1618dfc394ad9b88c7638b28-p_e.jpg,525000,4.0,-110.78859,32.28469,FOR_SALE,8468209,{'is_FSBA': True},,-1,3,2167.0,USA,USD,acres,True,,,109.0
873,,SINGLE_FAMILY,8250.0,"622 N Avenida De Suenos, Tucson, AZ 85745",https://photos.zillowstatic.com/fp/0024d2eb5a1cb8cae3011e635222b365-p_e.jpg,365000,2.0,-111.003624,32.230213,FOR_SALE,8480329,{'is_FSBA': True},,-1,2,1463.0,USA,USD,sqft,True,,,110.0
874,,SINGLE_FAMILY,1.261,"330 N Indian House Rd, Tucson, AZ 85711",https://photos.zillowstatic.com/fp/4a0b6f10f0432e5c602220762516f08e-p_e.jpg,824950,5.0,-110.863144,32.22568,FOR_SALE,239090145,{'is_FSBA': True},,-1,5,4356.0,USA,USD,acres,True,,,111.0
875,,SINGLE_FAMILY,7405.2,"1378 S Gecko Rd, Tucson, AZ 85713",https://photos.zillowstatic.com/fp/ddc299435c5896c05033b490c6934758-p_e.jpg,297850,3.0,-111.02009,32.204872,FOR_SALE,8487754,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1575.0,USA,USD,sqft,True,,,112.0
876,,SINGLE_FAMILY,7849.8,"7511 S Woodbury Grove Dr, Tucson, AZ 85757",https://photos.zillowstatic.com/fp/aeffc64a266aedb02e174104d04c62fa-p_e.jpg,359900,4.0,-111.102325,32.11502,FOR_SALE,71494814,{'is_FSBA': True},,-1,2,2338.0,USA,USD,sqft,True,,,113.0
877,,SINGLE_FAMILY,7492.0,"101 S Bonanza Ave, Tucson, AZ 85748",https://photos.zillowstatic.com/fp/803ddc1fb453b771d34356c0065ed361-p_e.jpg,405000,3.0,-110.78013,32.219696,FOR_SALE,8534221,{'is_FSBA': True},,-1,2,1746.0,USA,USD,sqft,True,,,114.0
878,,SINGLE_FAMILY,7050.0,"3274 E 27th St, Tucson, AZ 85713",https://photos.zillowstatic.com/fp/36eac6880d8694c9f9d2c0586dd18fba-p_e.jpg,300000,3.0,-110.922516,32.202625,FOR_SALE,8516389,{'is_FSBA': True},,-1,2,1690.0,USA,USD,sqft,True,,,115.0
879,,SINGLE_FAMILY,6969.6,"4486 S Paseo Rio Bravo, Tucson, AZ 85714",https://photos.zillowstatic.com/fp/6807fc9a459fce955ac9df7cbd427aa1-p_e.jpg,310000,3.0,-110.994415,32.170692,FOR_SALE,59827280,{'is_FSBA': True},,-1,2,1318.0,USA,USD,sqft,True,,,116.0
880,,SINGLE_FAMILY,1.4,"4548 N Heatherwood Pl, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/e288741c4fe48e0bd9c15802073bec5d-p_e.jpg,699000,4.0,-110.87607,32.290333,FOR_SALE,8448940,{'is_FSBA': True},,-1,2,2329.0,USA,USD,acres,True,,,117.0
881,,SINGLE_FAMILY,7841.0,"865 E Silver St, Tucson, AZ 85719",https://photos.zillowstatic.com/fp/49cb9a8cefdc6493c6d68369148b410c-p_e.jpg,298000,4.0,-110.95816,32.25343,FOR_SALE,64686414,{'is_FSBA': True},,-1,2,1768.0,USA,USD,sqft,True,,,118.0
882,,SINGLE_FAMILY,0.25399449035813,"634 S Prudence Rd, Tucson, AZ 85710",https://photos.zillowstatic.com/fp/d7cf8a6e29ba92ea0ae56496d3b506e5-p_e.jpg,345000,5.0,-110.832695,32.21257,FOR_SALE,8540567,{'is_FSBA': True},,-1,3,2125.0,USA,USD,acres,True,,,119.0
883,,SINGLE_FAMILY,7970.0,"8241 N Suwannee Dr, Tucson, AZ 85741",https://photos.zillowstatic.com/fp/f3d05b4f9863edbabb876ae0e9f12966-p_e.jpg,315000,3.0,-111.05287,32.35612,FOR_SALE,8632746,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1350.0,USA,USD,sqft,True,,,120.0
