Row ID,Transaction ID,Transaction Date,Clear Date,Customer ID,Category,Sub-Category,Value
4324,US-2018-147662,2/14/2018,2/19/2018,KB-16315,Non-essential,Travel/Lifestyle,2.286
4325,US-2018-147662,2/14/2018,2/19/2018,KB-16315,Non-essential,Luxury,14.352
4326,US-2018-147662,2/14/2018,2/19/2018,KB-16315,Non-essential,Lifestyle,71.976
4327,CA-2019-153346,1/25/2019,1/27/2019,TB-21355,Non-essential,Luxury,9.21
4328,CA-2019-153346,1/25/2019,1/27/2019,TB-21355,Non-essential,Luxury,18
4329,CA-2020-118360,4/1/2020,4/7/2020,JC-15775,Non-essential,Luxury,42.93
4330,CA-2020-149853,10/3/2020,10/9/2020,PO-18850,Non-essential,Luxury,15.552
4331,CA-2020-149853,10/3/2020,10/9/2020,PO-18850,Essential,Debt Payment,17.92
4332,CA-2020-107909,9/1/2020,9/6/2020,SS-20875,Non-essential,Lifestyle,19.99
4333,CA-2020-107909,9/1/2020,9/6/2020,SS-20875,Non-essential,Travel/Lifestyle,22.92
4334,CA-2018-112375,12/21/2018,12/27/2018,RD-19720,Non-essential,Lifestyle,50.88
4335,CA-2018-112375,12/21/2018,12/27/2018,RD-19720,Non-essential,Tobacco,27.312
4336,CA-2018-154795,12/20/2018,12/24/2018,GZ-14470,Non-essential,Tobacco,7.92
4337,CA-2018-154795,12/20/2018,12/24/2018,GZ-14470,Non-essential,Alcohol,14.368
4338,CA-2018-125234,11/27/2018,12/1/2018,SN-20710,Non-essential,Lifestyle,107.97
4339,CA-2018-125234,11/27/2018,12/1/2018,SN-20710,Non-essential,Luxury,113.82
4340,CA-2020-133501,8/27/2020,9/1/2020,DK-12895,Non-essential,Luxury,5.184
4341,US-2017-129609,3/22/2017,3/22/2017,VM-21835,Non-essential,Luxury,16.28
4342,CA-2020-130309,12/17/2020,12/21/2020,GB-14575,Essential,Saving,544.38
4343,CA-2020-105410,3/19/2020,3/22/2020,ND-18370,Non-essential,Travel/Lifestyle,19.824
4344,CA-2020-105410,3/19/2020,3/22/2020,ND-18370,Essential,Healthcare,657.504
4345,CA-2020-105410,3/19/2020,3/22/2020,ND-18370,Non-essential,Lifestyle,99.54
4346,CA-2020-105410,3/19/2020,3/22/2020,ND-18370,Non-essential,Lifestyle,199.96
4347,CA-2019-120355,9/18/2019,9/25/2019,MM-17260,Essential,Utilities,631.782
4348,CA-2019-120355,9/18/2019,9/25/2019,MM-17260,Non-essential,Alcohol,60.72
4349,CA-2020-169894,11/24/2020,11/29/2020,MV-17485,Non-essential,Travel/Lifestyle,20.724
4350,CA-2020-169894,11/24/2020,11/29/2020,MV-17485,Essential,Saving,415.872
4351,US-2020-100482,4/11/2020,4/15/2020,JL-15130,Essential,Saving,16.768
4352,US-2020-100482,4/11/2020,4/15/2020,JL-15130,Non-essential,Lifestyle,27.12
4353,CA-2020-107748,12/10/2020,12/12/2020,AG-10330,Essential,Healthcare,95.84
4354,CA-2020-107748,12/10/2020,12/12/2020,AG-10330,Non-essential,Luxury,12.96
4355,CA-2020-153654,11/24/2020,11/26/2020,MD-17860,Non-essential,Travel/Lifestyle,19.008
4356,CA-2018-155600,12/4/2018,12/7/2018,RO-19780,Non-essential,Travel/Lifestyle,1598.058
4357,CA-2018-155600,12/4/2018,12/7/2018,RO-19780,Non-essential,Luxury,36.96
4358,CA-2020-162565,12/11/2020,12/11/2020,RR-19315,Non-essential,Luxury,10.368
4359,CA-2020-162565,12/11/2020,12/11/2020,RR-19315,Non-essential,Alcohol,77.72
4360,CA-2020-162565,12/11/2020,12/11/2020,RR-19315,Essential,Utilities,520.464
4361,CA-2019-127642,5/21/2019,5/23/2019,CP-12340,Non-essential,Luxury,111.96
4362,US-2020-163195,2/17/2020,2/21/2020,LL-16840,Essential,Healthcare,29.16
4363,CA-2020-111332,5/20/2020,5/22/2020,NC-18340,Non-essential,Luxury,131.94
4364,CA-2020-111332,5/20/2020,5/22/2020,NC-18340,Non-essential,Luxury,25.92
4365,CA-2020-111332,5/20/2020,5/22/2020,NC-18340,Essential,Saving,704.76
4366,CA-2020-111332,5/20/2020,5/22/2020,NC-18340,Non-essential,Luxury,7.41
4367,CA-2020-111332,5/20/2020,5/22/2020,NC-18340,Non-essential,Luxury,21.5
4368,CA-2020-117044,9/11/2020,9/13/2020,HA-14920,Non-essential,Luxury,10.528
4369,CA-2020-117044,9/11/2020,9/13/2020,HA-14920,Non-essential,Luxury,20.544
4370,US-2019-165078,11/5/2019,11/10/2019,MA-17995,Non-essential,Travel/Lifestyle,104.9
4371,US-2019-165078,11/5/2019,11/10/2019,MA-17995,Non-essential,Luxury,39.68
4372,US-2019-165078,11/5/2019,11/10/2019,MA-17995,Non-essential,Luxury,51.75
4373,US-2020-169320,7/23/2020,7/25/2020,LH-16900,Non-essential,Luxury,11.68
4374,US-2020-169320,7/23/2020,7/25/2020,LH-16900,Non-essential,Lifestyle,159.75
4375,CA-2019-158575,11/18/2019,11/24/2019,SB-20290,Essential,Debt Payment,103.968
4376,CA-2017-166954,4/25/2017,4/30/2017,BT-11305,Non-essential,Alcohol,303.25
4377,CA-2017-166954,4/25/2017,4/30/2017,BT-11305,Essential,Debt Payment,270.72
4378,CA-2017-166954,4/25/2017,4/30/2017,BT-11305,Essential,Utilities,1487.04
4379,CA-2018-140830,11/30/2018,12/2/2018,PS-18970,Non-essential,Tobacco,17.48
4380,CA-2018-140830,11/30/2018,12/2/2018,PS-18970,Non-essential,Tobacco,71.88
4381,CA-2018-152891,10/25/2018,10/30/2018,TB-21625,Non-essential,Luxury,60.45
4382,CA-2018-152891,10/25/2018,10/30/2018,TB-21625,Essential,Food,253.176
4383,US-2018-122784,7/20/2018,7/27/2018,RA-19915,Non-essential,Travel/Lifestyle,2.88
4384,US-2018-122784,7/20/2018,7/27/2018,RA-19915,Essential,Insurance,384.944
4385,US-2018-122784,7/20/2018,7/27/2018,RA-19915,Essential,Healthcare,153.584
4386,US-2018-122784,7/20/2018,7/27/2018,RA-19915,Essential,Insurance,913.43
4387,CA-2019-156811,10/27/2019,11/2/2019,BP-11095,Essential,Debt Payment,43.92
4388,CA-2019-156811,10/27/2019,11/2/2019,BP-11095,Non-essential,Travel/Lifestyle,25.032
4389,CA-2020-111556,11/20/2020,11/22/2020,CD-11920,Non-essential,Luxury,46.76
4390,CA-2020-111556,11/20/2020,11/22/2020,CD-11920,Essential,Insurance,183.968
4391,CA-2020-111556,11/20/2020,11/22/2020,CD-11920,Essential,Healthcare,1259.97
4392,CA-2020-111556,11/20/2020,11/22/2020,CD-11920,Non-essential,Luxury,68.97
4393,CA-2019-108868,9/8/2019,9/12/2019,KB-16585,Non-essential,Luxury,70.368
4394,CA-2019-108868,9/8/2019,9/12/2019,KB-16585,Essential,Healthcare,59.96
4395,CA-2017-142965,7/20/2017,7/20/2017,SW-20245,Essential,Saving,25.984
4396,CA-2017-142965,7/20/2017,7/20/2017,SW-20245,Non-essential,Travel/Lifestyle,27.36
4397,CA-2019-148740,11/15/2019,11/19/2019,AH-10690,Essential,Healthcare,361.376
4398,US-2017-138758,7/7/2017,7/11/2017,JL-15835,Essential,Utilities,172.186
4399,US-2017-138758,7/7/2017,7/11/2017,JL-15835,Non-essential,Alcohol,69.008
4400,CA-2019-131737,3/17/2019,3/17/2019,GZ-14470,Non-essential,Tobacco,199.9
4401,CA-2019-131737,3/17/2019,3/17/2019,GZ-14470,Essential,Debt Payment,901.95
4402,CA-2019-131737,3/17/2019,3/17/2019,GZ-14470,Non-essential,Alcohol,971.5
4403,CA-2019-114538,12/26/2019,12/27/2019,RC-19825,Non-essential,Luxury,11.328
4404,CA-2017-127936,9/2/2017,9/4/2017,CL-12565,Non-essential,Luxury,21.24
4405,CA-2018-164336,7/5/2018,7/10/2018,MW-18220,Non-essential,Lifestyle,34.8
4406,CA-2018-164336,7/5/2018,7/10/2018,MW-18220,Essential,Saving,38.976
4407,CA-2019-100041,11/20/2019,11/25/2019,BF-10975,Non-essential,Luxury,9.08
4408,CA-2019-100041,11/20/2019,11/25/2019,BF-10975,Non-essential,Luxury,314.55
4409,CA-2019-100041,11/20/2019,11/25/2019,BF-10975,Non-essential,Travel/Lifestyle,4.91
4410,US-2017-154879,5/6/2017,5/11/2017,SN-20710,Non-essential,Luxury,5.78
4411,US-2017-154879,5/6/2017,5/11/2017,SN-20710,Non-essential,Luxury,107.94
4412,CA-2017-130624,6/21/2017,6/24/2017,TB-21280,Non-essential,Luxury,19.65
4413,CA-2017-130624,6/21/2017,6/24/2017,TB-21280,Essential,Healthcare,617.97
4414,CA-2017-130624,6/21/2017,6/24/2017,TB-21280,Essential,Debt Payment,59.7
4415,CA-2020-132339,8/19/2020,8/23/2020,JB-15400,Non-essential,Travel/Lifestyle,387.99
4416,CA-2017-153983,11/29/2017,12/6/2017,AH-10210,Essential,Healthcare,575.92
4417,CA-2017-153983,11/29/2017,12/6/2017,AH-10210,Non-essential,Luxury,30.4
4418,CA-2020-112900,4/9/2020,4/12/2020,KL-16645,Non-essential,Travel/Lifestyle,478.24
4419,CA-2017-160157,12/20/2017,12/27/2017,MH-17455,Non-essential,Alcohol,190.848
4420,CA-2017-139633,12/17/2017,12/24/2017,EC-14050,Non-essential,Travel/Lifestyle,5.484
4421,CA-2018-163090,11/17/2018,11/21/2018,GH-14665,Essential,Investing,40.92
4422,CA-2017-117016,3/4/2017,3/9/2017,SC-20095,Non-essential,Luxury,15.552
4423,CA-2020-159464,5/18/2020,5/19/2020,TB-21355,Essential,Debt Payment,17.24
4424,CA-2020-159464,5/18/2020,5/19/2020,TB-21355,Essential,Insurance,302.94
4425,CA-2020-159464,5/18/2020,5/19/2020,TB-21355,Essential,Healthcare,34.75
4426,CA-2020-159464,5/18/2020,5/19/2020,TB-21355,Non-essential,Travel/Lifestyle,113.94
4427,CA-2020-159464,5/18/2020,5/19/2020,TB-21355,Essential,Healthcare,55.98
4428,US-2020-103226,9/22/2020,9/28/2020,DW-13195,Non-essential,Luxury,27.18
4429,CA-2020-119452,3/21/2020,3/27/2020,CL-12565,Essential,Utilities,1805.88
4430,CA-2020-147725,9/14/2020,9/14/2020,LT-17110,Non-essential,Luxury,70.95
4431,CA-2019-168893,11/3/2019,11/8/2019,AP-10915,Non-essential,Luxury,20
4432,CA-2019-168893,11/3/2019,11/8/2019,AP-10915,Non-essential,Luxury,7.98
4433,CA-2019-168893,11/3/2019,11/8/2019,AP-10915,Non-essential,Alcohol,24.1
4434,CA-2019-168893,11/3/2019,11/8/2019,AP-10915,Non-essential,Luxury,8.75
4435,CA-2019-168893,11/3/2019,11/8/2019,AP-10915,Essential,Food,842.94
4436,CA-2019-163398,5/3/2019,5/8/2019,CB-12415,Non-essential,Travel/Lifestyle,2.182
4437,CA-2019-163398,5/3/2019,5/8/2019,CB-12415,Non-essential,Luxury,27.384
4438,CA-2019-163398,5/3/2019,5/8/2019,CB-12415,Essential,Debt Payment,26.406
4439,CA-2019-162726,12/27/2019,1/2/2020,MT-17815,Non-essential,Luxury,10.368
4440,CA-2019-162726,12/27/2019,1/2/2020,MT-17815,Non-essential,Luxury,23.68
4441,US-2019-111290,7/22/2019,7/26/2019,DK-13375,Non-essential,Lifestyle,109.95
4442,US-2019-111290,7/22/2019,7/26/2019,DK-13375,Essential,Saving,965.85
4443,US-2019-111290,7/22/2019,7/26/2019,DK-13375,Non-essential,Luxury,29.2
4444,US-2019-111290,7/22/2019,7/26/2019,DK-13375,Non-essential,Luxury,32.4
4445,US-2017-147704,11/16/2017,11/21/2017,SR-20740,Non-essential,Tobacco,78.35
4446,US-2017-147704,11/16/2017,11/21/2017,SR-20740,Non-essential,Luxury,31.68
4447,US-2017-147704,11/16/2017,11/21/2017,SR-20740,Non-essential,Travel/Lifestyle,29.12
4448,US-2017-147704,11/16/2017,11/21/2017,SR-20740,Essential,Saving,169.45
4449,CA-2018-121965,6/19/2018,6/23/2018,LH-17155,Non-essential,Alcohol,12.56
4450,CA-2018-121965,6/19/2018,6/23/2018,LH-17155,Non-essential,Luxury,6.48
4451,CA-2018-121965,6/19/2018,6/23/2018,LH-17155,Non-essential,Tobacco,186.69
4452,CA-2019-147137,7/4/2019,7/6/2019,AA-10645,Non-essential,Alcohol,25.4
4453,CA-2019-147137,7/4/2019,7/6/2019,AA-10645,Non-essential,Tobacco,43.96
4454,CA-2019-147137,7/4/2019,7/6/2019,AA-10645,Essential,Insurance,1279.165
4455,CA-2019-147137,7/4/2019,7/6/2019,AA-10645,Essential,Saving,27.92
4456,US-2018-146745,9/3/2018,9/8/2018,AS-10630,Essential,Utilities,129.568
4457,US-2018-146745,9/3/2018,9/8/2018,AS-10630,Non-essential,Travel/Lifestyle,6.368
4458,CA-2020-115175,8/7/2020,8/12/2020,MC-17575,Non-essential,Luxury,244.55
4459,CA-2020-105851,3/13/2020,3/20/2020,SE-20110,Essential,Investing,1332.496
4460,US-2020-125717,9/28/2020,10/1/2020,DS-13030,Non-essential,Alcohol,32.776
4461,US-2020-125717,9/28/2020,10/1/2020,DS-13030,Essential,Saving,147.184
4462,US-2020-125717,9/28/2020,10/1/2020,DS-13030,Non-essential,Lifestyle,54.384
4463,US-2020-125717,9/28/2020,10/1/2020,DS-13030,Non-essential,Travel/Lifestyle,76.776
4464,US-2020-125717,9/28/2020,10/1/2020,DS-13030,Non-essential,Luxury,14.352
4465,US-2020-125717,9/28/2020,10/1/2020,DS-13030,Essential,Debt Payment,209.792
4466,CA-2018-163895,8/7/2018,8/11/2018,NS-18640,Non-essential,Travel/Lifestyle,3.304
4467,CA-2020-168641,11/24/2020,12/1/2020,KA-16525,Non-essential,Luxury,16.38
4468,CA-2020-168641,11/24/2020,12/1/2020,KA-16525,Non-essential,Tobacco,167.96
4469,CA-2020-168641,11/24/2020,12/1/2020,KA-16525,Essential,Insurance,321.568
4470,CA-2020-168641,11/24/2020,12/1/2020,KA-16525,Non-essential,Luxury,12.96
4471,CA-2020-156895,5/8/2020,5/12/2020,DJ-13510,Essential,Utilities,128.058
4472,CA-2020-121300,9/29/2020,9/29/2020,MG-17680,Essential,Utilities,63.686
4473,CA-2020-121300,9/29/2020,9/29/2020,MG-17680,Non-essential,Lifestyle,239.976
4474,CA-2020-121300,9/29/2020,9/29/2020,MG-17680,Essential,Food,344.22
4475,CA-2020-121300,9/29/2020,9/29/2020,MG-17680,Non-essential,Luxury,15.552
4476,CA-2020-121300,9/29/2020,9/29/2020,MG-17680,Non-essential,Alcohol,21.248
4477,CA-2020-121300,9/29/2020,9/29/2020,MG-17680,Non-essential,Luxury,8.448
4478,CA-2020-130211,10/22/2020,10/22/2020,BD-11620,Essential,Saving,333.09
4479,CA-2020-130211,10/22/2020,10/22/2020,BD-11620,Essential,Food,248.98
4480,CA-2017-147235,3/24/2017,3/28/2017,CD-11920,Non-essential,Luxury,24.9
4481,CA-2019-109365,11/3/2019,11/8/2019,XP-21865,Non-essential,Luxury,15.26
4482,CA-2019-109365,11/3/2019,11/8/2019,XP-21865,Essential,Debt Payment,43.32
4483,CA-2019-109365,11/3/2019,11/8/2019,XP-21865,Non-essential,Travel/Lifestyle,43.584
4484,CA-2019-109365,11/3/2019,11/8/2019,XP-21865,Non-essential,Luxury,116.28
4485,CA-2019-109365,11/3/2019,11/8/2019,XP-21865,Non-essential,Travel/Lifestyle,9.296
4486,CA-2019-109365,11/3/2019,11/8/2019,XP-21865,Non-essential,Luxury,19.44
4487,CA-2019-109365,11/3/2019,11/8/2019,XP-21865,Non-essential,Luxury,314.55
4488,CA-2018-162621,9/5/2018,9/11/2018,CA-12055,Non-essential,Travel/Lifestyle,16.27
4489,CA-2018-162621,9/5/2018,9/11/2018,CA-12055,Essential,Investing,69.12
4490,CA-2018-162621,9/5/2018,9/11/2018,CA-12055,Non-essential,Travel/Lifestyle,4.47
4491,CA-2020-105921,8/14/2020,8/21/2020,JM-15250,Essential,Food,418.296
4492,CA-2017-150798,12/1/2017,12/3/2017,JK-15730,Essential,Housing,659.988
4493,CA-2017-150798,12/1/2017,12/3/2017,JK-15730,Non-essential,Alcohol,8.128
4494,CA-2017-150798,12/1/2017,12/3/2017,JK-15730,Non-essential,Luxury,36.288
4495,CA-2017-150798,12/1/2017,12/3/2017,JK-15730,Essential,Utilities,909.72
4496,CA-2020-112753,6/18/2020,6/23/2020,CC-12670,Essential,Insurance,917.9235
4497,CA-2020-112753,6/18/2020,6/23/2020,CC-12670,Non-essential,Luxury,38.88
4498,CA-2020-155075,12/2/2020,12/9/2020,GW-14605,Non-essential,Travel/Lifestyle,631.176
4499,CA-2017-103401,11/21/2017,11/26/2017,GR-14560,Non-essential,Luxury,12.96
4500,CA-2019-124814,4/10/2019,4/16/2019,FM-14215,Non-essential,Luxury,12.96
4501,CA-2019-124814,4/10/2019,4/16/2019,FM-14215,Non-essential,Travel/Lifestyle,23.2
4502,CA-2017-116757,6/30/2017,7/4/2017,MS-17980,Non-essential,Luxury,25.92
4503,CA-2017-116757,6/30/2017,7/4/2017,MS-17980,Non-essential,Luxury,21.312
4504,US-2017-138247,12/24/2017,12/29/2017,BF-11170,Essential,Healthcare,173.656
4505,US-2017-138247,12/24/2017,12/29/2017,BF-11170,Essential,Debt Payment,361.96
4506,US-2017-138247,12/24/2017,12/29/2017,BF-11170,Non-essential,Lifestyle,62.85
4507,US-2017-138247,12/24/2017,12/29/2017,BF-11170,Essential,Healthcare,818.376
4508,US-2017-138247,12/24/2017,12/29/2017,BF-11170,Essential,Saving,20.34
4509,US-2017-138247,12/24/2017,12/29/2017,BF-11170,Non-essential,Alcohol,23.99
4510,CA-2020-167003,5/23/2020,5/29/2020,VS-21820,Essential,Food,171.288
4511,CA-2019-119935,11/10/2019,11/14/2019,KM-16225,Non-essential,Alcohol,37.3
4512,CA-2019-119935,11/10/2019,11/14/2019,KM-16225,Non-essential,Travel/Lifestyle,81.96
4513,CA-2019-118969,10/2/2019,10/3/2019,LP-17095,Non-essential,Travel/Lifestyle,54.792
4514,CA-2019-145240,9/6/2019,9/8/2019,BG-11740,Essential,Saving,10.784
4515,CA-2019-120873,10/27/2019,11/1/2019,BW-11200,Essential,Utilities,290.98
4516,US-2020-111920,10/22/2020,10/26/2020,PS-18970,Non-essential,Luxury,36.44
4517,US-2019-128678,9/15/2019,9/20/2019,RB-19570,Non-essential,Luxury,21.4
4518,US-2019-128678,9/15/2019,9/20/2019,RB-19570,Non-essential,Travel/Lifestyle,48.664
4519,CA-2019-101385,9/25/2019,10/1/2019,JW-16075,Non-essential,Luxury,16.56
4520,CA-2020-107167,6/10/2020,6/14/2020,ND-18460,Essential,Saving,1347.52
4521,CA-2017-109491,2/20/2017,2/26/2017,LC-16930,Non-essential,Lifestyle,62.31
4522,CA-2017-109491,2/20/2017,2/26/2017,LC-16930,Non-essential,Alcohol,20.32
4523,CA-2020-105445,2/20/2020,2/25/2020,BP-11095,Non-essential,Luxury,9.432
4524,CA-2017-107454,11/2/2017,11/6/2017,RD-19720,Non-essential,Luxury,34.86
4525,CA-2017-107454,11/2/2017,11/6/2017,RD-19720,Non-essential,Alcohol,89.34
4526,US-2020-105046,7/17/2020,7/23/2020,BE-11335,Essential,Healthcare,269.98
4527,US-2020-105046,7/17/2020,7/23/2020,BE-11335,Non-essential,Luxury,99.9
4528,US-2020-105046,7/17/2020,7/23/2020,BE-11335,Non-essential,Alcohol,39.08
4529,CA-2020-152856,9/8/2020,9/10/2020,RS-19765,Non-essential,Lifestyle,116.832
4530,CA-2019-134691,11/14/2019,11/18/2019,KC-16540,Non-essential,Travel/Lifestyle,2.296
4531,CA-2019-118759,11/14/2019,11/17/2019,MB-17305,Essential,Utilities,408.006
4532,CA-2019-118759,11/14/2019,11/17/2019,MB-17305,Essential,Saving,40.44
4533,CA-2017-140403,10/10/2017,10/10/2017,TN-21040,Essential,Utilities,122.352
4534,CA-2017-140403,10/10/2017,10/10/2017,TN-21040,Non-essential,Tobacco,15.28
4535,CA-2018-163104,3/19/2018,3/26/2018,MC-18130,Non-essential,Luxury,11.96
4536,CA-2020-138464,7/8/2020,7/12/2020,VF-21715,Non-essential,Alcohol,15.84
4537,CA-2020-138464,7/8/2020,7/12/2020,VF-21715,Non-essential,Travel/Lifestyle,86.376
4538,CA-2020-138464,7/8/2020,7/12/2020,VF-21715,Non-essential,Luxury,18.24
4539,CA-2020-138464,7/8/2020,7/12/2020,VF-21715,Non-essential,Luxury,13.12
4540,CA-2018-104129,2/27/2018,3/2/2018,ES-14080,Essential,Healthcare,105.98
4541,CA-2018-104129,2/27/2018,3/2/2018,ES-14080,Essential,Food,493.92
4542,US-2020-132206,6/16/2020,6/21/2020,MK-17905,Non-essential,Travel/Lifestyle,5.936
4543,CA-2020-113474,3/30/2020,3/31/2020,TM-21490,Non-essential,Tobacco,325.86
4544,CA-2018-126557,7/12/2018,7/17/2018,RL-19615,Essential,Utilities,383.607
4545,CA-2018-126557,7/12/2018,7/17/2018,RL-19615,Essential,Healthcare,148.48
4546,CA-2018-126557,7/12/2018,7/17/2018,RL-19615,Essential,Healthcare,537.544
4547,CA-2018-126557,7/12/2018,7/17/2018,RL-19615,Non-essential,Travel/Lifestyle,1.928
4548,CA-2018-126557,7/12/2018,7/17/2018,RL-19615,Non-essential,Luxury,6.912
4549,CA-2018-126557,7/12/2018,7/17/2018,RL-19615,Non-essential,Alcohol,7.76
4550,CA-2018-126557,7/12/2018,7/17/2018,RL-19615,Essential,Healthcare,659.168
4551,US-2020-107636,4/30/2020,5/2/2020,NM-18520,Non-essential,Luxury,5.76
4552,US-2017-165862,7/13/2017,7/17/2017,GK-14620,Essential,Food,351.216
4553,US-2017-106334,12/27/2017,1/2/2018,JF-15490,Essential,Utilities,230.28
4554,US-2017-106334,12/27/2017,1/2/2018,JF-15490,Non-essential,Luxury,12.84
4555,CA-2019-101448,2/27/2019,3/1/2019,EB-13930,Non-essential,Travel/Lifestyle,56.82
4556,CA-2018-130218,3/23/2018,3/26/2018,SG-20470,Non-essential,Luxury,31.56
4557,CA-2018-130218,3/23/2018,3/26/2018,SG-20470,Essential,Saving,27.92
4558,US-2020-117331,10/21/2020,10/28/2020,ND-18370,Non-essential,Travel/Lifestyle,8.559
4559,CA-2017-127383,12/31/2017,1/5/2018,CM-11815,Non-essential,Tobacco,49.568
4560,CA-2017-110219,5/5/2017,5/8/2017,EB-13870,Essential,Utilities,127.869
4561,CA-2018-118871,12/4/2018,12/9/2018,HM-14860,Non-essential,Tobacco,271.44
4562,CA-2018-118871,12/4/2018,12/9/2018,HM-14860,Essential,Healthcare,110.352
4563,CA-2018-118871,12/4/2018,12/9/2018,HM-14860,Non-essential,Alcohol,36.4
4564,CA-2020-129490,9/26/2020,9/30/2020,SJ-20125,Essential,Utilities,419.136
4565,CA-2017-101175,12/9/2017,12/14/2017,DM-12955,Essential,Saving,100.704
4566,US-2020-149510,12/3/2020,12/10/2020,MC-17575,Essential,Debt Payment,45.216
4567,US-2020-149510,12/3/2020,12/10/2020,MC-17575,Non-essential,Travel/Lifestyle,28.782
4568,US-2020-149510,12/3/2020,12/10/2020,MC-17575,Non-essential,Luxury,24.448
4569,CA-2018-111990,11/8/2018,11/13/2018,DB-13660,Non-essential,Travel/Lifestyle,10.476
4570,CA-2017-169460,4/19/2017,4/21/2017,NF-18595,Non-essential,Alcohol,76.14
4571,US-2018-152128,5/25/2018,5/27/2018,NM-18445,Non-essential,Luxury,21.24
4572,US-2018-152128,5/25/2018,5/27/2018,NM-18445,Non-essential,Travel/Lifestyle,127.96
4573,CA-2020-126662,7/17/2020,7/21/2020,AB-10255,Essential,Housing,479.984
4574,CA-2019-139395,12/12/2019,12/18/2019,MG-17650,Essential,Healthcare,657.93
4575,CA-2019-139395,12/12/2019,12/18/2019,MG-17650,Non-essential,Alcohol,33.48
4576,CA-2019-139395,12/12/2019,12/18/2019,MG-17650,Non-essential,Luxury,13.9
4577,CA-2019-139395,12/12/2019,12/18/2019,MG-17650,Essential,Saving,26.86
4578,US-2017-121734,4/11/2017,4/16/2017,SE-20110,Non-essential,Travel/Lifestyle,9.584
4579,CA-2018-110947,6/9/2018,6/15/2018,AG-10765,Non-essential,Travel/Lifestyle,113.1
4580,US-2017-150126,7/27/2017,8/2/2017,AS-10045,Non-essential,Luxury,65.78
4581,CA-2018-164427,7/31/2018,8/6/2018,AR-10405,Non-essential,Lifestyle,239.7
4582,CA-2019-120250,9/19/2019,9/22/2019,AP-10720,Non-essential,Alcohol,25.632
4583,CA-2019-121993,6/10/2019,6/12/2019,JB-16000,Non-essential,Luxury,23.616
4584,US-2019-100405,8/26/2019,8/28/2019,TS-21430,Non-essential,Luxury,8.26
4585,US-2020-163790,11/2/2020,11/4/2020,NL-18310,Non-essential,Tobacco,76.58
4586,US-2020-163790,11/2/2020,11/4/2020,NL-18310,Non-essential,Luxury,8.8
4587,US-2020-163790,11/2/2020,11/4/2020,NL-18310,Non-essential,Travel/Lifestyle,590.352
4588,US-2020-163790,11/2/2020,11/4/2020,NL-18310,Non-essential,Luxury,5.58
4589,US-2020-163790,11/2/2020,11/4/2020,NL-18310,Non-essential,Alcohol,25.02
4590,US-2020-163790,11/2/2020,11/4/2020,NL-18310,Essential,Saving,452.55
4591,CA-2019-129868,12/26/2019,12/31/2019,MC-18130,Essential,Investing,17.76
4592,CA-2019-129868,12/26/2019,12/31/2019,MC-18130,Essential,Healthcare,302.384
4593,CA-2019-129868,12/26/2019,12/31/2019,MC-18130,Essential,Utilities,146.352
4594,CA-2019-129868,12/26/2019,12/31/2019,MC-18130,Essential,Debt Payment,7.9
4595,CA-2019-129868,12/26/2019,12/31/2019,MC-18130,Essential,Food,902.712
4596,CA-2019-129868,12/26/2019,12/31/2019,MC-18130,Non-essential,Luxury,53.97
4597,CA-2019-140564,12/5/2019,12/10/2019,TC-21475,Non-essential,Luxury,33.92
4598,US-2020-169502,8/28/2020,9/1/2020,MG-17650,Essential,Investing,21.81
4599,US-2020-169502,8/28/2020,9/1/2020,MG-17650,Essential,Debt Payment,91.6
4600,CA-2018-146948,7/16/2018,7/20/2018,MG-17890,Essential,Utilities,150.98
4601,CA-2018-146948,7/16/2018,7/20/2018,MG-17890,Non-essential,Tobacco,137.25
4602,CA-2018-146948,7/16/2018,7/20/2018,MG-17890,Non-essential,Luxury,11.52
4603,US-2018-113327,5/26/2018,5/29/2018,BF-11170,Non-essential,Luxury,18.272
4604,US-2018-113327,5/26/2018,5/29/2018,BF-11170,Non-essential,Luxury,153.728
4605,US-2018-113327,5/26/2018,5/29/2018,BF-11170,Non-essential,Tobacco,12.224
4606,US-2018-113327,5/26/2018,5/29/2018,BF-11170,Non-essential,Lifestyle,167.944
4607,CA-2018-135020,5/28/2018,6/2/2018,MS-17770,Essential,Healthcare,45.99
4608,CA-2018-135020,5/28/2018,6/2/2018,MS-17770,Essential,Saving,535.41
4609,CA-2018-135020,5/28/2018,6/2/2018,MS-17770,Non-essential,Travel/Lifestyle,6.096
4610,CA-2018-135020,5/28/2018,6/2/2018,MS-17770,Non-essential,Luxury,45.36
4611,US-2020-141852,11/9/2020,11/14/2020,JE-15745,Non-essential,Alcohol,47.12
4612,CA-2019-109407,1/24/2019,1/26/2019,HG-14965,Non-essential,Travel/Lifestyle,31.36
4613,US-2019-165953,12/31/2019,1/6/2020,EP-13915,Non-essential,Luxury,47.616
4614,US-2019-165953,12/31/2019,1/6/2020,EP-13915,Non-essential,Luxury,23.48
4615,CA-2019-144540,9/5/2019,9/10/2019,GH-14410,Essential,Debt Payment,62.79
4616,CA-2019-144540,9/5/2019,9/10/2019,GH-14410,Non-essential,Luxury,28.44
4617,CA-2018-159863,9/4/2018,9/7/2018,DS-13180,Non-essential,Lifestyle,134.376
4618,CA-2018-117800,9/21/2018,9/26/2018,TH-21550,Essential,Healthcare,589.9
